"group_name"	"n"	"Length"	"Percentcov"
"EOG091H00DM"	806	1200	67.1666666666667
"EOG091H00E0"	878	1059	82.9084041548631
"EOG091H00EC"	887	1029	86.2001943634597
"EOG091H00EN"	129	1718	7.50873108265425
"EOG091H00ER"	492	1139	43.1957857769974
"EOG091H00EY"	698	1151	60.642919200695
"EOG091H00FN"	540	1080	50
"EOG091H00GI"	841	974	86.3449691991786
"EOG091H00GM"	327	1091	29.9725022914757
"EOG091H00GZ"	458	997	45.937813440321
"EOG091H00H9"	398	1266	31.4375987361769
"EOG091H00HI"	219	1112	19.6942446043165
"EOG091H00HN"	646	968	66.7355371900827
"EOG091H00I6"	762	920	82.8260869565217
"EOG091H00IN"	771	1023	75.366568914956
"EOG091H00IO"	524	1090	48.0733944954128
"EOG091H00JC"	390	903	43.1893687707641
"EOG091H00JN"	287	1158	24.7841105354059
"EOG091H00JR"	432	984	43.9024390243902
"EOG091H00JS"	554	974	56.8788501026694
"EOG091H00K1"	563	971	57.9814624098867
"EOG091H00K2"	102	2232	4.56989247311828
"EOG091H00K6"	638	959	66.5276329509906
"EOG091H00K8"	646	925	69.8378378378378
"EOG091H00KI"	301	968	31.095041322314
"EOG091H00KL"	486	933	52.0900321543408
"EOG091H00KR"	181	980	18.469387755102
"EOG091H00L2"	622	942	66.0297239915074
"EOG091H00L8"	718	952	75.4201680672269
"EOG091H00LY"	439	922	47.6138828633406
"EOG091H00M0"	632	1000	63.2
"EOG091H00MA"	105	965	10.880829015544
"EOG091H00ME"	374	948	39.4514767932489
"EOG091H00MS"	250	901	27.7469478357381
"EOG091H00N0"	753	1008	74.7023809523809
"EOG091H00N1"	309	1042	29.6545105566219
"EOG091H00NA"	736	882	83.4467120181406
"EOG091H00NH"	813	852	95.4225352112676
"EOG091H00NK"	160	1178	13.5823429541596
"EOG091H00NL"	171	1011	16.9139465875371
"EOG091H00NM"	240	884	27.1493212669683
"EOG091H00NT"	109	968	11.2603305785124
"EOG091H00O1"	542	964	56.2240663900415
"EOG091H00O6"	285	883	32.2763306908267
"EOG091H00OG"	327	943	34.6765641569459
"EOG091H00OH"	195	1119	17.426273458445
"EOG091H00OW"	221	962	22.972972972973
"EOG091H00OX"	402	1244	32.3151125401929
"EOG091H00P3"	657	809	81.2113720642769
"EOG091H00PN"	348	848	41.0377358490566
"EOG091H00PS"	139	971	14.3151390319258
"EOG091H00PT"	355	906	39.1832229580574
"EOG091H00PU"	305	829	36.7913148371532
"EOG091H00Q7"	610	971	62.821833161689
"EOG091H00Q9"	71	926	7.66738660907127
"EOG091H00QE"	331	1000	33.1
"EOG091H00QH"	300	930	32.258064516129
"EOG091H00QS"	437	779	56.0975609756098
"EOG091H00QU"	195	1037	18.8042430086789
"EOG091H00R6"	220	893	24.6360582306831
"EOG091H00RU"	260	880	29.5454545454545
"EOG091H00SJ"	214	871	24.5694603903559
"EOG091H00SK"	384	910	42.1978021978022
"EOG091H00SU"	75	971	7.72399588053553
"EOG091H00T3"	202	946	21.3530655391121
"EOG091H00T6"	648	981	66.0550458715596
"EOG091H00T7"	145	923	15.7096424702058
"EOG091H00TB"	219	1085	20.184331797235
"EOG091H00TG"	185	1040	17.7884615384615
"EOG091H00U7"	337	967	34.8500517063082
"EOG091H00UC"	174	929	18.729817007535
"EOG091H00UT"	96	1188	8.08080808080808
"EOG091H00VB"	423	606	69.8019801980198
"EOG091H00VG"	532	914	58.2056892778993
"EOG091H00VK"	217	802	27.0573566084788
"EOG091H00VX"	501	759	66.0079051383399
"EOG091H00VY"	249	1768	14.0837104072398
"EOG091H00VZ"	306	1003	30.5084745762712
"EOG091H00WC"	48	1147	4.1848299912816
"EOG091H00WE"	567	789	71.8631178707224
"EOG091H00WG"	50	760	6.57894736842105
"EOG091H00WJ"	313	826	37.8934624697337
"EOG091H00WM"	491	750	65.4666666666667
"EOG091H00XH"	465	729	63.7860082304527
"EOG091H00XI"	323	908	35.5726872246696
"EOG091H00YA"	246	1043	23.5858101629914
"EOG091H00YF"	370	842	43.9429928741093
"EOG091H00YH"	492	820	60
"EOG091H00YI"	384	776	49.4845360824742
"EOG091H00YM"	398	774	51.421188630491
"EOG091H00YU"	463	829	55.8504221954162
"EOG091H00ZE"	565	794	71.1586901763224
"EOG091H00ZH"	923	1759	52.4729960204662
"EOG091H00ZS"	463	811	57.0900123304562
"EOG091H00ZZ"	530	720	73.6111111111111
"EOG091H0107"	529	722	73.2686980609418
"EOG091H0116"	374	729	51.3031550068587
"EOG091H011J"	539	783	68.8378033205619
"EOG091H011U"	149	794	18.7657430730479
"EOG091H0121"	386	909	42.4642464246425
"EOG091H0127"	388	824	47.0873786407767
"EOG091H012C"	115	831	13.8387484957882
"EOG091H012M"	114	860	13.2558139534884
"EOG091H0130"	224	833	26.890756302521
"EOG091H0131"	405	671	60.3576751117735
"EOG091H013B"	526	677	77.6957163958641
"EOG091H013G"	302	811	37.2379778051788
"EOG091H013T"	314	755	41.5894039735099
"EOG091H013W"	15	770	1.94805194805195
"EOG091H013Z"	420	1216	34.5394736842105
"EOG091H014E"	95	1328	7.15361445783133
"EOG091H014Q"	74	799	9.26157697121402
"EOG091H014S"	335	697	48.0631276901004
"EOG091H014U"	280	712	39.3258426966292
"EOG091H015E"	433	654	66.2079510703364
"EOG091H015X"	404	742	54.4474393530997
"EOG091H0162"	493	864	57.0601851851852
"EOG091H016F"	377	714	52.8011204481793
"EOG091H016I"	461	620	74.3548387096774
"EOG091H016J"	144	928	15.5172413793103
"EOG091H016T"	382	655	58.3206106870229
"EOG091H016V"	249	725	34.3448275862069
"EOG091H0178"	163	766	21.2793733681462
"EOG091H017F"	213	804	26.4925373134328
"EOG091H017O"	412	723	56.984785615491
"EOG091H017Q"	57	734	7.76566757493188
"EOG091H018G"	45	732	6.14754098360656
"EOG091H018I"	200	648	30.8641975308642
"EOG091H018Y"	119	685	17.3722627737226
"EOG091H0190"	86	920	9.34782608695652
"EOG091H019D"	162	700	23.1428571428571
"EOG091H019P"	193	887	21.7587373167982
"EOG091H01A9"	228	686	33.2361516034985
"EOG091H01AG"	322	784	41.0714285714286
"EOG091H01B8"	218	805	27.0807453416149
"EOG091H01BG"	197	777	25.3539253539254
"EOG091H01BP"	200	783	25.5427841634738
"EOG091H01BU"	122	643	18.9735614307932
"EOG091H01C0"	394	628	62.7388535031847
"EOG091H01CG"	374	703	53.2005689900427
"EOG091H01CI"	516	747	69.0763052208835
"EOG091H01CK"	325	713	45.5820476858345
"EOG091H01CQ"	275	869	31.6455696202532
"EOG091H01CW"	601	702	85.6125356125356
"EOG091H01DE"	180	809	22.2496909765142
"EOG091H01DL"	204	709	28.7729196050776
"EOG091H01DR"	44	836	5.26315789473684
"EOG091H01DX"	310	646	47.9876160990712
"EOG091H01EA"	455	835	54.4910179640719
"EOG091H01EK"	397	626	63.4185303514377
"EOG091H01EN"	342	639	53.5211267605634
"EOG091H01EU"	419	674	62.1661721068249
"EOG091H01EY"	314	618	50.8090614886731
"EOG091H01F1"	399	704	56.6761363636364
"EOG091H01F7"	76	665	11.4285714285714
"EOG091H01FB"	302	746	40.4825737265416
"EOG091H01FI"	245	842	29.0973871733967
"EOG091H01FZ"	204	591	34.5177664974619
"EOG091H01GK"	238	803	29.6388542963885
"EOG091H01GT"	363	597	60.8040201005025
"EOG091H01H2"	151	696	21.6954022988506
"EOG091H01H5"	160	658	24.3161094224924
"EOG091H01HA"	47	846	5.55555555555556
"EOG091H01HW"	242	738	32.7913279132791
"EOG091H01I1"	132	771	17.1206225680934
"EOG091H01IT"	151	656	23.0182926829268
"EOG091H01IX"	408	628	64.968152866242
"EOG091H01J0"	260	612	42.483660130719
"EOG091H01J9"	368	596	61.744966442953
"EOG091H01JA"	311	745	41.744966442953
"EOG091H01JM"	191	642	29.7507788161994
"EOG091H01JQ"	183	1009	18.1367690782953
"EOG091H01JV"	313	590	53.0508474576271
"EOG091H01K3"	130	654	19.8776758409786
"EOG091H01K7"	313	861	36.3530778164925
"EOG091H01K8"	211	1073	19.6644920782852
"EOG091H01KU"	388	626	61.9808306709265
"EOG091H01KW"	364	567	64.1975308641975
"EOG091H01L1"	39	647	6.02782071097372
"EOG091H01L2"	266	590	45.0847457627119
"EOG091H01LC"	268	578	46.3667820069204
"EOG091H01LE"	240	617	38.8978930307942
"EOG091H01LW"	422	591	71.404399323181
"EOG091H01MG"	201	722	27.8393351800554
"EOG091H01ML"	311	591	52.6226734348562
"EOG091H01MN"	147	595	24.7058823529412
"EOG091H01MS"	177	570	31.0526315789474
"EOG091H01MU"	252	752	33.5106382978723
"EOG091H01MY"	392	563	69.6269982238011
"EOG091H01N6"	275	668	41.1676646706587
"EOG091H01N7"	363	586	61.9453924914676
"EOG091H01NB"	90	767	11.7340286831812
"EOG091H01OC"	462	567	81.4814814814815
"EOG091H01OP"	250	709	35.2609308885755
"EOG091H01OQ"	259	721	35.9223300970874
"EOG091H01OS"	372	572	65.034965034965
"EOG091H01OW"	277	665	41.6541353383459
"EOG091H01PG"	280	614	45.6026058631922
"EOG091H01PH"	226	611	36.9885433715221
"EOG091H01PS"	248	585	42.3931623931624
"EOG091H01PY"	423	675	62.6666666666667
"EOG091H01Q0"	97	782	12.4040920716113
"EOG091H01QU"	195	679	28.7187039764359
"EOG091H01R8"	156	683	22.8404099560761
"EOG091H01RK"	307	967	31.7476732161324
"EOG091H01RN"	271	630	43.015873015873
"EOG091H01S2"	259	605	42.8099173553719
"EOG091H01SH"	378	639	59.1549295774648
"EOG091H01SI"	405	664	60.9939759036145
"EOG091H01SO"	16	589	2.71646859083192
"EOG091H01SR"	188	577	32.5823223570191
"EOG091H01T6"	169	690	24.4927536231884
"EOG091H01TF"	90	699	12.8755364806867
"EOG091H01TP"	314	575	54.6086956521739
"EOG091H01TQ"	351	552	63.5869565217391
"EOG091H01UD"	319	572	55.7692307692308
"EOG091H01UU"	388	607	63.9209225700165
"EOG091H01UZ"	232	732	31.6939890710383
"EOG091H01V0"	83	829	10.0120627261761
"EOG091H01V3"	131	635	20.6299212598425
"EOG091H01V8"	197	552	35.6884057971014
"EOG091H01VC"	92	766	12.0104438642298
"EOG091H01VQ"	306	595	51.4285714285714
"EOG091H01WD"	85	694	12.2478386167147
"EOG091H01WM"	263	603	43.6152570480929
"EOG091H01WO"	194	514	37.7431906614786
"EOG091H01WT"	235	655	35.8778625954198
"EOG091H01X1"	198	603	32.8358208955224
"EOG091H01X3"	369	537	68.7150837988827
"EOG091H01XR"	167	521	32.0537428023033
"EOG091H01XS"	430	543	79.1896869244936
"EOG091H01Y3"	299	602	49.6677740863787
"EOG091H01Y6"	67	761	8.8042049934297
"EOG091H01YD"	288	564	51.063829787234
"EOG091H01YG"	210	703	29.8719772403983
"EOG091H01YM"	162	628	25.796178343949
"EOG091H01YN"	482	542	88.929889298893
"EOG091H01Z5"	328	505	64.950495049505
"EOG091H01Z9"	137	616	22.2402597402597
"EOG091H01ZC"	192	619	31.0177705977383
"EOG091H01ZI"	404	522	77.3946360153257
"EOG091H01ZP"	296	611	48.4451718494272
"EOG091H01ZX"	226	683	33.0893118594436
"EOG091H0203"	88	559	15.742397137746
"EOG091H020A"	429	497	86.317907444668
"EOG091H0212"	442	540	81.8518518518518
"EOG091H0214"	21	632	3.32278481012658
"EOG091H0219"	259	546	47.4358974358974
"EOG091H021O"	249	510	48.8235294117647
"EOG091H021P"	470	730	64.3835616438356
"EOG091H0234"	113	551	20.508166969147
"EOG091H0236"	491	538	91.2639405204461
"EOG091H023L"	232	425	54.5882352941177
"EOG091H023Q"	281	531	52.9190207156309
"EOG091H0242"	358	508	70.4724409448819
"EOG091H024D"	230	578	39.7923875432526
"EOG091H024K"	392	504	77.7777777777778
"EOG091H024T"	192	549	34.9726775956284
"EOG091H025F"	120	812	14.7783251231527
"EOG091H025I"	209	507	41.2228796844181
"EOG091H025Q"	305	507	60.1577909270217
"EOG091H025R"	364	537	67.7839851024209
"EOG091H025U"	137	672	20.3869047619048
"EOG091H026S"	367	479	76.6179540709812
"EOG091H026T"	466	538	86.6171003717472
"EOG091H027A"	29	560	5.17857142857143
"EOG091H027F"	45	597	7.53768844221105
"EOG091H027V"	416	708	58.7570621468927
"EOG091H0285"	292	473	61.7336152219873
"EOG091H0286"	295	553	53.3453887884268
"EOG091H028C"	231	526	43.9163498098859
"EOG091H028G"	41	511	8.02348336594912
"EOG091H028H"	188	569	33.0404217926186
"EOG091H028N"	202	566	35.6890459363958
"EOG091H028T"	239	512	46.6796875
"EOG091H028Y"	307	476	64.4957983193277
"EOG091H029Q"	50	498	10.0401606425703
"EOG091H029S"	101	661	15.2798789712557
"EOG091H02AB"	282	602	46.843853820598
"EOG091H02AK"	435	488	89.1393442622951
"EOG091H02AZ"	285	495	57.5757575757576
"EOG091H02B3"	290	478	60.6694560669456
"EOG091H02B8"	421	529	79.5841209829868
"EOG091H02C1"	313	523	59.8470363288719
"EOG091H02CS"	167	565	29.5575221238938
"EOG091H02CZ"	34	700	4.85714285714286
"EOG091H02D7"	438	501	87.4251497005988
"EOG091H02D8"	137	581	23.5800344234079
"EOG091H02DD"	56	745	7.51677852348993
"EOG091H02DK"	229	647	35.3941267387944
"EOG091H02FN"	250	492	50.8130081300813
"EOG091H02FR"	111	487	22.7926078028747
"EOG091H02FZ"	366	526	69.5817490494296
"EOG091H02G0"	52	559	9.30232558139535
"EOG091H02GQ"	173	458	37.7729257641921
"EOG091H02GU"	286	897	31.8840579710145
"EOG091H02GV"	149	491	30.3462321792261
"EOG091H02GX"	140	743	18.842530282638
"EOG091H02H7"	73	1076	6.78438661710037
"EOG091H02HH"	53	737	7.19131614654003
"EOG091H02HW"	332	532	62.406015037594
"EOG091H02I0"	271	531	51.0357815442561
"EOG091H02I8"	411	481	85.4469854469855
"EOG091H02IM"	125	805	15.527950310559
"EOG091H02J2"	177	589	30.0509337860781
"EOG091H02J5"	194	519	37.3795761078998
"EOG091H02JU"	365	470	77.6595744680851
"EOG091H02JZ"	203	573	35.4275741710297
"EOG091H02K1"	263	458	57.4235807860262
"EOG091H02KG"	378	493	76.6734279918864
"EOG091H02KT"	340	457	74.398249452954
"EOG091H02KZ"	75	459	16.3398692810458
"EOG091H02LC"	121	596	20.3020134228188
"EOG091H02LV"	22	531	4.14312617702448
"EOG091H02MQ"	213	453	47.0198675496689
"EOG091H02N2"	319	792	40.2777777777778
"EOG091H02N4"	424	441	96.1451247165533
"EOG091H02ND"	92	597	15.4103852596315
"EOG091H02NH"	230	478	48.1171548117155
"EOG091H02NI"	421	450	93.5555555555556
"EOG091H02NM"	201	513	39.1812865497076
"EOG091H02O4"	193	636	30.3459119496855
"EOG091H02OK"	242	436	55.5045871559633
"EOG091H02OZ"	86	468	18.3760683760684
"EOG091H02P6"	182	724	25.1381215469613
"EOG091H02PD"	203	534	38.0149812734082
"EOG091H02PE"	109	584	18.6643835616438
"EOG091H02PP"	290	413	70.2179176755448
"EOG091H02Q9"	256	491	52.1384928716904
"EOG091H02QB"	343	559	61.3595706618962
"EOG091H02QD"	236	504	46.8253968253968
"EOG091H02QU"	67	608	11.0197368421053
"EOG091H02QY"	96	618	15.5339805825243
"EOG091H02R1"	197	446	44.1704035874439
"EOG091H02RC"	327	455	71.8681318681319
"EOG091H02RR"	338	440	76.8181818181818
"EOG091H02S6"	134	452	29.646017699115
"EOG091H02S8"	358	425	84.2352941176471
"EOG091H02SL"	161	486	33.1275720164609
"EOG091H02SZ"	110	451	24.390243902439
"EOG091H02T9"	335	430	77.9069767441861
"EOG091H02TB"	212	433	48.9607390300231
"EOG091H02TJ"	338	561	60.2495543672014
"EOG091H02UF"	295	435	67.816091954023
"EOG091H02US"	263	480	54.7916666666667
"EOG091H02V3"	203	490	41.4285714285714
"EOG091H02V7"	154	420	36.6666666666667
"EOG091H02VU"	96	529	18.1474480151229
"EOG091H02VX"	367	459	79.9564270152505
"EOG091H02W1"	83	476	17.436974789916
"EOG091H02W7"	90	597	15.0753768844221
"EOG091H02X0"	269	452	59.5132743362832
"EOG091H02XN"	35	578	6.05536332179931
"EOG091H02XP"	265	444	59.6846846846847
"EOG091H02XU"	237	436	54.3577981651376
"EOG091H02YK"	48	646	7.43034055727554
"EOG091H02Z6"	315	412	76.4563106796116
"EOG091H02ZH"	353	461	76.5726681127983
"EOG091H02ZR"	20	628	3.18471337579618
"EOG091H0302"	54	472	11.4406779661017
"EOG091H0306"	46	600	7.66666666666667
"EOG091H0315"	101	479	21.0855949895616
"EOG091H031Y"	18	492	3.65853658536585
"EOG091H032B"	318	414	76.8115942028985
"EOG091H032X"	164	445	36.8539325842697
"EOG091H0338"	117	455	25.7142857142857
"EOG091H033A"	251	414	60.6280193236715
"EOG091H033H"	249	418	59.5693779904306
"EOG091H033Y"	247	431	57.3085846867749
"EOG091H034Q"	362	451	80.2660753880266
"EOG091H034R"	132	436	30.2752293577982
"EOG091H0352"	90	795	11.3207547169811
"EOG091H0357"	218	408	53.4313725490196
"EOG091H0362"	28	680	4.11764705882353
"EOG091H0365"	302	450	67.1111111111111
"EOG091H036I"	380	443	85.7787810383747
"EOG091H036T"	81	552	14.6739130434783
"EOG091H037A"	69	489	14.1104294478528
"EOG091H037R"	63	566	11.13074204947
"EOG091H0387"	345	398	86.6834170854271
"EOG091H038Z"	103	582	17.6975945017182
"EOG091H0395"	216	432	50
"EOG091H039M"	355	596	59.5637583892617
"EOG091H039S"	167	426	39.2018779342723
"EOG091H03A1"	144	514	28.0155642023346
"EOG091H03AL"	341	406	83.9901477832512
"EOG091H03AR"	235	435	54.0229885057471
"EOG091H03AV"	289	348	83.0459770114943
"EOG091H03B0"	341	395	86.3291139240506
"EOG091H03B2"	196	434	45.1612903225806
"EOG091H03BE"	58	493	11.7647058823529
"EOG091H03CT"	248	426	58.2159624413146
"EOG091H03CU"	167	445	37.5280898876404
"EOG091H03D7"	199	570	34.9122807017544
"EOG091H03DA"	203	458	44.3231441048035
"EOG091H03DJ"	67	474	14.1350210970464
"EOG091H03DO"	255	458	55.6768558951965
"EOG091H03EM"	123	491	25.050916496945
"EOG091H03FB"	80	416	19.2307692307692
"EOG091H03FE"	338	395	85.5696202531646
"EOG091H03FF"	305	401	76.0598503740648
"EOG091H03FO"	228	448	50.8928571428571
"EOG091H03FW"	265	439	60.3644646924829
"EOG091H03GI"	94	500	18.8
"EOG091H03HK"	179	515	34.7572815533981
"EOG091H03HT"	223	383	58.22454308094
"EOG091H03I3"	105	432	24.3055555555556
"EOG091H03IE"	213	473	45.0317124735729
"EOG091H03IS"	84	476	17.6470588235294
"EOG091H03J4"	246	417	58.9928057553957
"EOG091H03JG"	238	458	51.9650655021834
"EOG091H03JP"	184	396	46.4646464646465
"EOG091H03KM"	100	593	16.8634064080944
"EOG091H03L0"	205	452	45.353982300885
"EOG091H03LM"	310	374	82.8877005347594
"EOG091H03LO"	123	529	23.2514177693762
"EOG091H03LP"	249	506	49.2094861660079
"EOG091H03LV"	76	540	14.0740740740741
"EOG091H03NW"	120	468	25.6410256410256
"EOG091H03OC"	353	417	84.652278177458
"EOG091H03OM"	170	401	42.3940149625935
"EOG091H03OO"	190	494	38.4615384615385
"EOG091H03PC"	67	447	14.9888143176734
"EOG091H03PU"	260	610	42.6229508196721
"EOG091H03PX"	127	470	27.0212765957447
"EOG091H03Q1"	218	360	60.5555555555556
"EOG091H03QK"	128	458	27.9475982532751
"EOG091H03QW"	221	470	47.0212765957447
"EOG091H03QZ"	355	438	81.0502283105023
"EOG091H03RO"	210	387	54.2635658914729
"EOG091H03S3"	221	379	58.311345646438
"EOG091H03S6"	167	415	40.2409638554217
"EOG091H03SV"	266	357	74.5098039215686
"EOG091H03T8"	220	368	59.7826086956522
"EOG091H03TK"	134	493	27.1805273833671
"EOG091H03TP"	311	406	76.6009852216749
"EOG091H03TQ"	202	368	54.8913043478261
"EOG091H03TW"	139	439	31.6628701594533
"EOG091H03TZ"	54	468	11.5384615384615
"EOG091H03U2"	61	387	15.7622739018088
"EOG091H03UM"	57	483	11.8012422360248
"EOG091H03UP"	120	386	31.0880829015544
"EOG091H03UR"	31	430	7.2093023255814
"EOG091H03VF"	301	362	83.1491712707182
"EOG091H03VV"	90	432	20.8333333333333
"EOG091H03W7"	179	393	45.5470737913486
"EOG091H03W9"	213	456	46.7105263157895
"EOG091H03WD"	261	378	69.0476190476191
"EOG091H03WJ"	268	379	70.712401055409
"EOG091H03WO"	329	355	92.6760563380282
"EOG091H03WS"	51	413	12.3486682808717
"EOG091H03WV"	283	379	74.6701846965699
"EOG091H03WX"	111	418	26.555023923445
"EOG091H03XH"	111	402	27.6119402985075
"EOG091H03XL"	350	354	98.8700564971751
"EOG091H03XM"	156	357	43.6974789915966
"EOG091H03XY"	134	399	33.5839598997494
"EOG091H03XZ"	209	371	56.3342318059299
"EOG091H03Y3"	271	387	70.0258397932816
"EOG091H03Y6"	317	340	93.2352941176471
"EOG091H03YU"	66	543	12.1546961325967
"EOG091H03Z1"	363	365	99.4520547945205
"EOG091H03ZG"	112	389	28.7917737789203
"EOG091H03ZH"	16	389	4.11311053984576
"EOG091H03ZJ"	180	419	42.9594272076372
"EOG091H03ZT"	330	348	94.8275862068966
"EOG091H03ZU"	240	348	68.9655172413793
"EOG091H040D"	186	432	43.0555555555556
"EOG091H040I"	131	356	36.7977528089888
"EOG091H040W"	61	402	15.1741293532338
"EOG091H041E"	296	329	89.9696048632219
"EOG091H041T"	118	395	29.873417721519
"EOG091H042A"	75	473	15.8562367864693
"EOG091H0431"	298	355	83.943661971831
"EOG091H0433"	188	469	40.0852878464819
"EOG091H0440"	234	463	50.5399568034557
"EOG091H044G"	55	356	15.4494382022472
"EOG091H044L"	243	380	63.9473684210526
"EOG091H044T"	207	468	44.2307692307692
"EOG091H044U"	15	766	1.95822454308094
"EOG091H045E"	49	629	7.79014308426073
"EOG091H045J"	330	366	90.1639344262295
"EOG091H045Z"	295	318	92.7672955974843
"EOG091H0460"	251	345	72.7536231884058
"EOG091H0464"	304	336	90.4761904761905
"EOG091H047D"	148	419	35.3221957040573
"EOG091H047Z"	28	450	6.22222222222222
"EOG091H0480"	16	517	3.09477756286267
"EOG091H048E"	140	379	36.9393139841689
"EOG091H048H"	254	416	61.0576923076923
"EOG091H0491"	257	373	68.9008042895442
"EOG091H0499"	233	348	66.9540229885057
"EOG091H049M"	189	387	48.8372093023256
"EOG091H04A1"	151	454	33.2599118942731
"EOG091H04AC"	36	423	8.51063829787234
"EOG091H04AQ"	28	382	7.32984293193717
"EOG091H04B8"	101	522	19.3486590038314
"EOG091H04C4"	149	302	49.3377483443709
"EOG091H04CB"	207	341	60.7038123167155
"EOG091H04CZ"	209	352	59.375
"EOG091H04D0"	182	337	54.0059347181009
"EOG091H04D3"	80	523	15.2963671128107
"EOG091H04EF"	98	334	29.3413173652695
"EOG091H04F1"	123	582	21.1340206185567
"EOG091H04FI"	97	419	23.1503579952267
"EOG091H04G3"	71	598	11.8729096989967
"EOG091H04G8"	102	413	24.6973365617433
"EOG091H04GH"	222	314	70.7006369426752
"EOG091H04HP"	266	360	73.8888888888889
"EOG091H04KS"	109	356	30.6179775280899
"EOG091H04L1"	272	548	49.6350364963504
"EOG091H04M5"	133	376	35.3723404255319
"EOG091H04MM"	92	382	24.0837696335079
"EOG091H04MR"	188	468	40.1709401709402
"EOG091H04MS"	184	381	48.2939632545932
"EOG091H04MX"	183	423	43.2624113475177
"EOG091H04OV"	287	341	84.1642228739003
"EOG091H04P1"	90	342	26.3157894736842
"EOG091H04P2"	142	321	44.2367601246106
"EOG091H04P8"	38	1647	2.30722525804493
"EOG091H04PD"	253	336	75.2976190476191
"EOG091H04PN"	147	319	46.0815047021944
"EOG091H04Q2"	266	443	60.0451467268623
"EOG091H04Q6"	59	648	9.10493827160494
"EOG091H04QD"	219	306	71.5686274509804
"EOG091H04RD"	134	354	37.8531073446328
"EOG091H04RG"	211	427	49.4145199063232
"EOG091H04RZ"	104	351	29.6296296296296
"EOG091H04T9"	194	333	58.2582582582583
"EOG091H04TX"	79	321	24.6105919003115
"EOG091H04U8"	55	347	15.850144092219
"EOG091H04UR"	164	382	42.9319371727749
"EOG091H04VY"	209	324	64.5061728395062
"EOG091H04WQ"	28	352	7.95454545454545
"EOG091H04X6"	153	444	34.4594594594595
"EOG091H04XC"	184	340	54.1176470588235
"EOG091H04XH"	192	321	59.8130841121495
"EOG091H04XZ"	109	380	28.6842105263158
"EOG091H04Y6"	211	439	48.0637813211845
"EOG091H04YC"	48	367	13.0790190735695
"EOG091H04YN"	227	330	68.7878787878788
"EOG091H04ZK"	187	301	62.1262458471761
"EOG091H04ZT"	129	386	33.419689119171
"EOG091H050B"	151	408	37.0098039215686
"EOG091H050D"	91	309	29.4498381877023
"EOG091H050X"	43	432	9.9537037037037
"EOG091H051E"	102	404	25.2475247524752
"EOG091H051G"	43	421	10.2137767220903
"EOG091H0526"	221	376	58.7765957446808
"EOG091H0538"	97	334	29.0419161676647
"EOG091H0539"	109	357	30.5322128851541
"EOG091H053G"	97	308	31.4935064935065
"EOG091H0542"	205	384	53.3854166666667
"EOG091H054R"	67	307	21.8241042345277
"EOG091H054Y"	235	312	75.3205128205128
"EOG091H0556"	207	301	68.7707641196013
"EOG091H055B"	32	603	5.30679933665008
"EOG091H055C"	195	397	49.1183879093199
"EOG091H055R"	173	309	55.9870550161812
"EOG091H056A"	54	333	16.2162162162162
"EOG091H056M"	82	312	26.2820512820513
"EOG091H056U"	229	312	73.3974358974359
"EOG091H057H"	110	384	28.6458333333333
"EOG091H057P"	21	331	6.34441087613293
"EOG091H057W"	117	491	23.8289205702648
"EOG091H058F"	131	320	40.9375
